earthquake,pga_(g),cover_cm,water_cement_ratio,time_yrs,CorrosionLvl_Long,CorrosionLvl_Transv,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce
RSN1258_CHICHI_HWA005-N.AT2.g3,0.1349873,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0061762,0.00176127,0.00246225,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.787885409,-42.1529,-1.13775
RSN1261_CHICHI_HWA009-E.AT2.g3,0.08610277,4,0.4,5,1.658948118,3.677540555,0.369502395,0.004016,0.00166845,0.00217046,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.653317872,49.5386,0.919361
RSN1261_CHICHI_HWA009-E.AT2.g3,0.08610277,4,0.4,25,5.971173759,12.099405,0.363172583,0.00442818,0.00165299,0.00219004,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.691748675,46.928,0.976387
RSN1261_CHICHI_HWA009-E.AT2.g3,0.08610277,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00489611,0.00159921,0.00217283,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.76354236,44.3577,1.12442
RSN1261_CHICHI_HWA009-E.AT2.g3,0.08610277,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00489279,0.00149555,0.00205972,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.782108797,40.7953,1.08502
RSN1262_CHICHI_HWA011-E.AT2.g3,0.08846216,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0024846,0.00124486,0.00157421,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.637346825,-48.9966,-0.865388
RSN1262_CHICHI_HWA011-E.AT2.g3,0.08846216,4,0.4,25,5.971173759,12.099405,0.363172583,0.00235183,0.00114977,0.00145901,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.646814083,-45.7737,-0.832661
RSN1262_CHICHI_HWA011-E.AT2.g3,0.08846216,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00224369,0.00106581,0.00135808,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.656908485,-42.9049,-0.805026
RSN1262_CHICHI_HWA011-E.AT2.g3,0.08846216,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0051311,0.0014977,0.00207184,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.873158576,-42.42,-1.40621
RSN1264_CHICHI_HWA013-E.AT2.g3,0.1424969,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0026253,0.00129931,0.0016459,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.620893914,-47.9565,-0.803851
RSN1264_CHICHI_HWA013-E.AT2.g3,0.1424969,4,0.4,25,5.971173759,12.099405,0.363172583,0.00301391,0.00133014,0.00171377,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.660206188,-44.6488,-0.846179
RSN1264_CHICHI_HWA013-E.AT2.g3,0.1424969,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00402361,0.00144658,0.00192967,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.696204064,-44.061,-0.928583
RSN1264_CHICHI_HWA013-E.AT2.g3,0.1424969,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00336359,0.00125053,0.00165634,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.756583867,-41.7337,-1.03871
RSN1265_CHICHI_HWA014-E.AT2.g3,0.1035409,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00586554,0.00200807,0.0027034,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.747679861,51.3646,1.2485
RSN1265_CHICHI_HWA014-E.AT2.g3,0.1035409,4,0.4,25,5.971173759,12.099405,0.363172583,0.00591611,0.0018385,0.00252333,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.782855846,48.6184,1.29556
RSN1265_CHICHI_HWA014-E.AT2.g3,0.1035409,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00569454,0.00163634,0.00228375,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.801955908,-45.5119,-1.27268
RSN1265_CHICHI_HWA014-E.AT2.g3,0.1035409,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00459923,0.00143436,0.00195794,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.884179348,-42.0581,-1.42963
RSN1268_CHICHI_HWA017-E.AT2.g3,0.08240655,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00286057,0.0013728,0.00174666,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.594612856,44.9594,0.691166
RSN1268_CHICHI_HWA017-E.AT2.g3,0.08240655,4,0.4,25,5.971173759,12.099405,0.363172583,0.00273722,0.00127433,0.0016286,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.597671853,41.9582,0.651682
RSN1268_CHICHI_HWA017-E.AT2.g3,0.08240655,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00266124,0.0011959,0.00153654,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.60254809,39.4439,0.622668
RSN1268_CHICHI_HWA017-E.AT2.g3,0.08240655,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00262389,0.00113636,0.00146843,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.608159487,37.505,0.603139
RSN1269_CHICHI_HWA019-E.AT2.g3,0.128995,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00382917,0.00165326,0.00213743,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.644179563,49.3504,0.890426
RSN1269_CHICHI_HWA019-E.AT2.g3,0.128995,4,0.4,25,5.971173759,12.099405,0.363172583,0.00369439,0.00153641,0.00199835,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.650220454,45.9118,0.843993
RSN1269_CHICHI_HWA019-E.AT2.g3,0.128995,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00380666,0.00141947,0.001881,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.668568052,42.2813,0.821737
RSN1269_CHICHI_HWA019-E.AT2.g3,0.128995,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0036166,0.00132516,0.00174444,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.674317592,-39.2384,-0.775771
RSN1270_CHICHI_HWA020-E.AT2.g3,0.05786289,4,0.4,5,1.658948118,3.677540555,0.369502395,0.000669773,0.000604608,0.000708405,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.456187636,-21.2734,-0.192494
RSN1270_CHICHI_HWA020-E.AT2.g3,0.05786289,4,0.4,25,5.971173759,12.099405,0.363172583,0.000670996,0.000616914,0.000729905,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.46269974,22.1341,0.206041
RSN1270_CHICHI_HWA020-E.AT2.g3,0.05786289,4,0.4,50,9.829996808,19.46383972,0.356191674,0.000781434,0.00063777,0.000763104,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.472382231,23.4833,0.227845
RSN1270_CHICHI_HWA020-E.AT2.g3,0.05786289,4,0.4,75,13.06475663,25.50419091,0.349324954,0.000843062,0.000638495,0.000769334,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.476315727,24.0841,0.237582
RSN1277_CHICHI_HWA028-E.AT2.g3,0.103082,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00470141,0.00177466,0.00234658,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.696970582,-51.2746,-1.08299
RSN1277_CHICHI_HWA028-E.AT2.g3,0.103082,4,0.4,25,5.971173759,12.099405,0.363172583,0.00469453,0.00166495,0.00222657,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.731902362,-47.9224,-1.11619
RSN1277_CHICHI_HWA028-E.AT2.g3,0.103082,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00458378,0.0015446,0.00208581,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.76428775,-45.0819,-1.14501
RSN1277_CHICHI_HWA028-E.AT2.g3,0.103082,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0044757,0.0014432,0.00196591,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.799314608,-42.4953,-1.18051
RSN1278_CHICHI_HWA029-E.AT2.g3,0.08521939,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00137032,0.000910664,0.0011121,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.539669272,-37.5816,-0.475909
RSN1278_CHICHI_HWA029-E.AT2.g3,0.08521939,4,0.4,25,5.971173759,12.099405,0.363172583,0.00141953,0.00089961,0.00110442,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.548907736,-37.675,-0.493566
RSN1278_CHICHI_HWA029-E.AT2.g3,0.08521939,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00148602,0.000891944,0.00110183,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.563106581,-37.4873,-0.516843
RSN1278_CHICHI_HWA029-E.AT2.g3,0.08521939,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00157203,0.000889272,0.00110664,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.581962792,-37.068,-0.545862
RSN1279_CHICHI_HWA030-E.AT2.g3,0.07104007,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00193068,0.00111561,0.00138464,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.548327515,-39.5764,-0.51738
RSN1279_CHICHI_HWA030-E.AT2.g3,0.07104007,4,0.4,25,5.971173759,12.099405,0.363172583,0.00187975,0.00105527,0.00131447,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.550620863,-37.9554,-0.500348
RSN1279_CHICHI_HWA030-E.AT2.g3,0.07104007,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00198723,0.00103792,0.00130508,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.56521616,-37.8053,-0.52514
RSN1279_CHICHI_HWA030-E.AT2.g3,0.07104007,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00213755,0.00104882,0.00133021,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.576756626,-36.8233,-0.5326
RSN1280_CHICHI_HWA031-E.AT2.g3,0.09255465,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00358642,0.00157621,0.00203034,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.629444865,48.6221,0.837611
RSN1280_CHICHI_HWA031-E.AT2.g3,0.09255465,4,0.4,25,5.971173759,12.099405,0.363172583,0.00357095,0.00149021,0.00193537,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.641154513,45.5796,0.814684
RSN1280_CHICHI_HWA031-E.AT2.g3,0.09255465,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00353506,0.0014038,0.00183809,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.650997539,42.7528,0.787801
RSN1280_CHICHI_HWA031-E.AT2.g3,0.09255465,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00349986,0.0013268,0.00175023,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.658596797,40.4262,0.762422
RSN1281_CHICHI_HWA032-E.AT2.g3,0.1531547,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00203719,0.0011513,0.00143288,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.554286721,-40.7811,-0.54478
RSN1281_CHICHI_HWA032-E.AT2.g3,0.1531547,4,0.4,25,5.971173759,12.099405,0.363172583,0.00217795,0.00113911,0.00143205,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.567597267,-40.1931,-0.563022
RSN1281_CHICHI_HWA032-E.AT2.g3,0.1531547,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00201093,0.00104822,0.00131839,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.566204605,-37.7514,-0.526227
RSN1281_CHICHI_HWA032-E.AT2.g3,0.1531547,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00194654,0.000992104,0.00125162,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.559586446,35.5687,0.484279
RSN1282_CHICHI_HWA033-E.AT2.g3,0.1650314,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00475329,0.00182943,0.00241077,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.692510574,50.8826,1.061
RSN1282_CHICHI_HWA033-E.AT2.g3,0.1650314,4,0.4,25,5.971173759,12.099405,0.363172583,0.00514896,0.00176043,0.00237061,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.730458112,46.9707,1.08971
RSN1282_CHICHI_HWA033-E.AT2.g3,0.1650314,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00511262,0.00164082,0.00223723,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.770434513,-44.1,-1.13816
RSN1282_CHICHI_HWA033-E.AT2.g3,0.1650314,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00508094,0.00152732,0.00211091,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.817820019,-42.1984,-1.22717
RSN1283_CHICHI_HWA034-E.AT2.g3,0.1365775,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00582296,0.00198527,0.00267483,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.742318956,51.1129,1.22463
RSN1283_CHICHI_HWA034-E.AT2.g3,0.1365775,4,0.4,25,5.971173759,12.099405,0.363172583,0.00559312,0.00181199,0.00246595,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.764069182,47.354,1.20203
RSN1283_CHICHI_HWA034-E.AT2.g3,0.1365775,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00531205,0.00163996,0.00225391,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.782020581,44.2339,1.17621
RSN1283_CHICHI_HWA034-E.AT2.g3,0.1365775,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00498563,0.00148696,0.00205857,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.805943327,-41.5304,-1.17292
RSN1284_CHICHI_HWA035-E.AT2.g3,0.07889133,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00114272,0.000820791,0.00099358,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.530528174,-35.2919,-0.431902
RSN1284_CHICHI_HWA035-E.AT2.g3,0.07889133,4,0.4,25,5.971173759,12.099405,0.363172583,0.00108614,0.000775339,0.000939731,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.5278254,-33.5108,-0.405937
RSN1284_CHICHI_HWA035-E.AT2.g3,0.07889133,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00108747,0.00074975,0.000911999,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.515937567,-30.3721,-0.35153
RSN1284_CHICHI_HWA035-E.AT2.g3,0.07889133,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00112925,0.000739642,0.000904688,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.521348336,-30.7484,-0.363389
RSN1285_CHICHI_HWA036-E.AT2.g3,0.07353633,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00124993,0.000864837,0.0010516,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.509588818,30.3931,0.343169
RSN1285_CHICHI_HWA036-E.AT2.g3,0.07353633,4,0.4,25,5.971173759,12.099405,0.363172583,0.00129776,0.000854363,0.00104442,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.513749731,30.5374,0.350452
RSN1285_CHICHI_HWA036-E.AT2.g3,0.07353633,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00137089,0.000852583,0.00104894,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.522019849,-31.5167,-0.373429
RSN1285_CHICHI_HWA036-E.AT2.g3,0.07353633,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00123517,0.000778461,0.000956289,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.510346672,29.0233,0.328678
RSN1286_CHICHI_HWA037-E.AT2.g3,0.1104817,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00469508,0.00170268,0.00226768,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.713756462,-51.1715,-1.1335
RSN1286_CHICHI_HWA037-E.AT2.g3,0.1104817,4,0.4,25,5.971173759,12.099405,0.363172583,0.00480853,0.00165357,0.00222425,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.708020166,46.2595,1.00829
RSN1286_CHICHI_HWA037-E.AT2.g3,0.1104817,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00477828,0.00155723,0.00211673,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.721625995,43.4919,0.98475
RSN1286_CHICHI_HWA037-E.AT2.g3,0.1104817,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0047626,0.00146219,0.00201191,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.73393234,41.1854,0.964603
RSN1287_CHICHI_HWA038-E.AT2.g3,0.03649222,4,0.4,5,1.658948118,3.677540555,0.369502395,0.000493111,0.000459024,0.000519486,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.406555931,15.6699,0.112616
RSN1287_CHICHI_HWA038-E.AT2.g3,0.03649222,4,0.4,25,5.971173759,12.099405,0.363172583,0.000464138,0.000456082,0.000518995,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.407458158,16.1752,0.116764
RSN1287_CHICHI_HWA038-E.AT2.g3,0.03649222,4,0.4,50,9.829996808,19.46383972,0.356191674,0.000461021,0.000455407,0.00052194,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.410086105,16.7954,0.12281
RSN1287_CHICHI_HWA038-E.AT2.g3,0.03649222,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00045376,0.000442183,0.000508576,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.407578834,16.8969,0.122046
RSN1288_CHICHI_HWA039-E.AT2.g3,0.08282761,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00364426,0.00155093,0.00200972,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.636800578,47.3709,0.835241
RSN1288_CHICHI_HWA039-E.AT2.g3,0.08282761,4,0.4,25,5.971173759,12.099405,0.363172583,0.00351966,0.00147691,0.00191817,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.639304215,45.4278,0.807291
RSN1288_CHICHI_HWA039-E.AT2.g3,0.08282761,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00365775,0.00141899,0.00186733,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.659109022,42.8369,0.809144
RSN1288_CHICHI_HWA039-E.AT2.g3,0.08282761,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00363796,0.0013368,0.00177613,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.668256366,40.5012,0.786407
RSN1289_CHICHI_HWA041-E.AT2.g3,0.08077885,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00209206,0.00113752,0.00142274,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.582053968,-44.7643,-0.659404
RSN1289_CHICHI_HWA041-E.AT2.g3,0.08077885,4,0.4,25,5.971173759,12.099405,0.363172583,0.0022138,0.00112335,0.00141806,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.60436161,-43.4602,-0.690206
RSN1289_CHICHI_HWA041-E.AT2.g3,0.08077885,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0022977,0.00109277,0.00139219,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.605804477,-40.708,-0.649588
RSN1289_CHICHI_HWA041-E.AT2.g3,0.08077885,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00286704,0.00121972,0.00158063,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.620814855,39.2168,0.657188
RSN1290_CHICHI_HWA043-E.AT2.g3,0.0588323,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00126144,0.000869029,0.00105718,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.521874394,-33.1378,-0.392418
RSN1290_CHICHI_HWA043-E.AT2.g3,0.0588323,4,0.4,25,5.971173759,12.099405,0.363172583,0.00137561,0.000881976,0.00108135,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.532710262,-34.5141,-0.425865
RSN1290_CHICHI_HWA043-E.AT2.g3,0.0588323,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00146543,0.000880399,0.00108756,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.540766594,-34.6904,-0.441085
RSN1290_CHICHI_HWA043-E.AT2.g3,0.0588323,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00167726,0.000908908,0.0011373,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.559116903,-34.7919,-0.472908
RSN1294_CHICHI_HWA048-N.AT2.g3,0.1694675,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0051307,0.0019287,0.00255214,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.712794606,51.149,1.12995
